refactoring_type,predicted,correct,file_path
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ClosureUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/LazyListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/ShapeTest.java
Remove Parameter,Remove Parameter,True,gson/src/main/java/com/google/gson/internal/bind/MapTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractIndexExtractorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java
Change Class Access Modifier,Add Class Annotation,False,src/test/java/org/apache/commons/collections4/iterators/ZippingIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnClassesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Replace Anonymous With Lambda,Remove Variable Modifier,False,gson/src/test/java/com/google/gson/functional/DefaultTypeAdaptersTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/SingletonIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/AbstractPropertiesFactoryTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/IteratorIterableTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Add Method Annotation,Add Method Annotation,True,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java
Change Method Access Modifier,Change Attribute Access Modifier,False,gson/src/main/java/com/google/gson/internal/reflect/ReflectionHelper.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/ShapeTest.java
Extract Variable,Remove Variable Modifier,False,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/ArrayListValuedLinkedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java
Change Attribute Access Modifier,Change Variable Type,False,gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Extract Method,Extract Method,True,gson/src/main/java/com/google/gson/internal/ConstructorConstructor.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Merge Catch,Extract Superclass,False,gson/src/main/java/com/google/gson/JsonStreamParser.java
Remove Parameter Modifier,Remove Parameter Modifier,True,gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ListUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/keyvalue/MultiKeyTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multiset/AbstractMultiSetTest.java
Inline Variable,Parameterize Variable,False,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Rename Class,Rename Class,True,src/test/java/org/apache/commons/collections4/bidimap/AbstractBidiMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/Collections701Test.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/PredicatedNavigableSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractBloomFilterTest.java
Remove Parameter Modifier,Extract Method,False,gson/src/main/java/com/google/gson/internal/bind/ObjectTypeAdapter.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/ArrayListValuedLinkedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/CustomTypeAdaptersTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bidimap/UnmodifiableSortedBidiMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/SortedPropertiesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Attribute Access Modifier,Change Attribute Access Modifier,True,gson/src/test/java/com/google/gson/metrics/PerformanceTest.java
Change Method Access Modifier,Add Parameter,False,gson/src/test/java/com/google/gson/internal/ConstructorConstructorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/AbstractObjectTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IterableUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/TreeListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/TransformedSortedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MultiSetUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractCellExtractorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FactoryUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/BoundedIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Inline Variable,Inline Variable,True,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/collection/IndexedCollectionTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/IteratorEnumerationTest.java
Add Parameter Modifier,Add Parameter Modifier,True,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Rename Class,Change Class Access Modifier,False,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FactoryUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/TrieUtilsTest.java
Change Attribute Access Modifier,Change Attribute Access Modifier,True,gson/src/test/java/com/google/gson/functional/NamingPolicyTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Remove Parameter Modifier,Remove Parameter Modifier,True,gson/src/test/java/com/google/gson/functional/JsonAdapterAnnotationOnFieldsTest.java
Inline Variable,Inline Variable,True,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/ParameterizedTypesTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/TransformedMultiValuedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/ListOrderedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/LayerManagerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Remove Parameter Modifier,Remove Parameter Modifier,True,gson/src/main/java/com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/functors/EqualPredicateTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ComparatorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/SetUniqueListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiValueMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Attribute Access Modifier,Change Attribute Access Modifier,True,gson/src/test/java/com/google/gson/functional/ReflectionAccessFilterTest.java
Remove Variable Modifier,Remove Variable Modifier,True,gson/src/test/java/com/google/gson/GsonBuilderTest.java
Change Class Access Modifier,Extract Class,False,src/test/java/org/apache/commons/collections4/splitmap/TransformedSplitMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ExtendedIteratorTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/MultiMapUtilsTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/BitMapsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/LRUMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/ListOrderedSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ListUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/CartesianProductIteratorTest.java
Change Return Type,Change Return Type,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/keyvalue/DefaultKeyValueTest.java
Change Method Access Modifier,Add Parameter,False,gson/src/test/java/com/google/gson/functional/TreeTypeAdaptersTest.java
Add Parameter Modifier,Remove Parameter,False,src/main/java/org/apache/commons/lang3/reflect/MethodUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractCellExtractorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/CompositeSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/BoundedIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bag/TransformedSortedBagTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractSortedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multiset/UnmodifiableMultiSetTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/test/java/com/google/gson/functional/NamingPolicyTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java
Remove Parameter Modifier,Add Parameter Modifier,False,gson/src/test/java/com/google/gson/GsonTest.java
Replace Anonymous With Lambda,Replace Anonymous With Lambda,True,gson/src/test/java/com/google/gson/GsonBuilderTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/PredicatedNavigableSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/DefaultBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/keyvalue/MultiKeyTest.java
Inline Variable,Inline Variable,True,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/BitMapsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/PermutationIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ListUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ReverseListIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ClosureUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/comparators/ComparatorChainTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/AbstractListIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/PassiveExpiringMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/TransformedSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/CaseInsensitiveMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/functors/ComparatorPredicateTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/LinkedHashSetValuedLinkedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FluentIterableTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/CollatingIteratorTest.java
Change Class Access Modifier,Change Class Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/BloomFilterExtractorFromLayeredBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FactoryUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/DefaultedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiKeyMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/FixedSizeListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/MultiValueMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/AbstractMultiValuedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/collection/AbstractCollectionTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multiset/AbstractMultiSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/PredicateUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/BitMapsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bidimap/AbstractSortedBidiMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/DefaultAbstractLinkedListJava21Test.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/comparators/FixedOrderComparatorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/InheritanceTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/queue/CircularFifoQueueTest.java
Extract Method,Extract Method,True,src/main/java/org/apache/commons/collections4/functors/FunctorUtils.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractBitMapExtractorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IterableUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ArrayIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/properties/EmptyPropertiesTest.java
Add Attribute Annotation,Remove Attribute Annotation,False,gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/AbstractListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/ListUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/SkippingIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/HashSetValuedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/IteratorIterableTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/LayerManagerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/ListOrderedSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,extras/src/test/java/com/google/gson/interceptors/InterceptorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/HashSetValuedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/collection/AbstractCollectionTest.java
Change Variable Type,Modify Class Annotation,False,extras/src/main/java/com/google/gson/typeadapters/UtcDateTypeAdapter.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/AbstractMultiValuedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/EnumerationUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/set/CompositeSetTest.java
Add Parameter,Add Method Annotation,False,src/test/java/org/apache/commons/lang3/reflect/MethodUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java
Modify Method Annotation,Move Class,False,gson/src/test/java/com/google/gson/GsonBuilderTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/DefaultedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/UnmodifiableMultiValuedMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multimap/ArrayListValuedLinkedHashMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/AbstractIndexExtractorTest.java
Change Class Access Modifier,Extract Method,False,src/test/java/org/apache/commons/collections4/bloomfilter/DefaultBloomFilterExtractorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/AbstractMapTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/FactoryUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/InheritanceTest.java
Remove Parameter,Rename Method,False,gson/src/main/java/com/google/gson/internal/bind/CollectionTypeAdapterFactory.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/IteratorUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/functors/EqualPredicateTest.java
Change Attribute Access Modifier,Change Attribute Access Modifier,True,gson/src/test/java/com/google/gson/functional/JsonAdapterSerializerDeserializerTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/MapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ArrayIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/SetUniqueListTest.java
Change Class Access Modifier,Extract Method,False,src/test/java/org/apache/commons/collections4/bloomfilter/WrappedBloomFilterTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bloomfilter/ShapeTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/SplitMapUtilsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/main/java/com/google/gson/internal/GsonTypes.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bag/CollectionSortedBagTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/ZippingIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/AbstractLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/CollectionUtilsTest.java
Rename Class,Rename Class,True,src/test/java/org/apache/commons/collections4/set/AbstractNavigableSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bidimap/DualTreeBidiMap2Test.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/list/CursorableLinkedListTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/multiset/PredicatedMultiSetTest.java
Change Method Access Modifier,Change Method Access Modifier,True,gson/src/test/java/com/google/gson/functional/ExposeFieldsTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/bag/AbstractBagTest.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/Flat3MapTest.java
Change Class Access Modifier,Remove Class Modifier,False,gson/src/main/java/com/google/gson/internal/bind/TypeAdapters.java
Change Method Access Modifier,Change Method Access Modifier,True,src/test/java/org/apache/commons/collections4/map/PassiveExpiringMapTest.java
